# 0,0,0,0,0
-6.377599310370435715e+09,1.236825144055371094e+10,-2.754749466827333450e+09,-2.021993923179701996e+10,-1.884544540746757269e+09
-1.035110207823023224e+10,-6.536006600435324907e+08,-3.089343860643918610e+10,-2.433161048565739441e+10,-1.521226331869827080e+10
-5.624995864516580582e+09,1.347814997460387993e+10,-2.459538924276166534e+10,-6.308531523883947372e+09,-5.866406395246387482e+09
-5.118521098203770638e+09,1.049915065622613525e+10,-6.505345799711969376e+09,4.464513508795252800e+09,-5.730749023812136650e+09
9.482543387368217468e+09,6.045010417333746910e+09,-1.552554449819986343e+10,1.019366227519693756e+10,2.153386203347266674e+09
3.293198478837982178e+10,1.362499185595684052e+10,-2.059483517695561409e+09,6.476243610554780960e+09,1.201434310429226875e+10
3.163205185835820770e+10,-7.366858703517451286e+09,-2.907408099552517700e+10,8.577304365626586676e+08,-2.193844664690504837e+10
-8.142194091588521957e+09,-2.069774547687003374e+09,-1.248566660362668228e+10,-2.235003208579999924e+10,3.195508684114223957e+09
2.010966330183627319e+10,4.415407262492401886e+10,-9.981762713123212814e+09,1.036138548929718971e+10,-2.510041050932728946e+08
-1.396259621082662010e+10,-1.693072672504303360e+10,-1.121935993686796188e+10,2.528135815926709366e+10,1.908111128857698059e+10
2.181883594887510681e+10,-7.530167633661219597e+09,-3.098604723099670410e+10,-2.248812996510895157e+10,-2.431335762636389542e+10
-6.302561597595088005e+09,-4.918226501907364845e+09,-1.043581263735046768e+10,2.639026119665710449e+10,1.556423400507677460e+10
2.939933986304622650e+10,-8.150795316123678207e+09,-4.833582068451576233e+09,3.403533962445029068e+10,-5.573064126566692352e+09
3.830160942168933105e+10,1.292995069467521667e+10,-5.794453578748569489e+09,3.046884157000852966e+10,8.427794925126123428e+09
2.167490234799974442e+09,1.398745665480388880e+09,-7.210627466392034531e+09,3.068307659170085144e+10,1.505923521029375839e+10
-1.549784917058936310e+10,2.136015154529817820e+09,-9.131390243442602158e+09,-1.140169405766199875e+10,1.362929886788293648e+10
-3.415924683796484756e+10,-2.258510262343544006e+09,1.753773513872565079e+10,1.594220950632459641e+09,5.823832059306232452e+10
2.256099643097216415e+10,2.844819209143326950e+10,-1.384930702145243073e+10,-1.455513050982613945e+10,1.359861045530507660e+10
3.386909456058921432e+10,1.155416807274382973e+10,-1.523802919821138382e+10,-2.242186211397238922e+10,-1.020312509943875122e+10
2.738026948715528870e+10,6.269184443704904938e+10,-1.151734565280869865e+10,-1.109970933043249130e+10,-5.544332820180189133e+09
3.604393852441001129e+10,4.667464689300975037e+10,-1.277066525091372490e+09,-1.173402603813189888e+10,-1.098133239943122101e+10
7.691038922204365730e+09,-4.119354663393730164e+09,7.399761025848998070e+09,2.494815256420936584e+10,1.669182782683363533e+10
-1.108254286508816528e+10,-1.609180859696986198e+10,-2.494175629639206314e+10,-1.489907505344988060e+10,-6.084374864088778496e+09
-1.791744855608027697e+09,-1.875625492383056879e+09,1.457504318251318741e+10,-1.196555296759200859e+10,2.845032187278195858e+09
2.174175183064997101e+10,2.636519860461127090e+10,4.446493757057820320e+09,1.014012455055092812e+10,9.019567957673913956e+09
2.722563768416521072e+10,5.580566510947058105e+10,-8.458879248197852373e+08,1.236061068479228020e+10,-3.715634161129742146e+09
1.938682843870045090e+10,-9.338998168615943909e+09,-1.966349574105363846e+10,1.687390107435086060e+10,-8.676383110261377335e+09
3.963763715162667084e+10,5.874208869619660378e+08,-1.983617035113677597e+10,2.611598095312953949e+10,-8.323668282166554451e+09
3.307596377732737350e+10,-2.030809511689669418e+10,-1.323530754407306671e+10,5.522801977748549652e+10,-2.250975734079960632e+10
4.252121310235290527e+10,4.611330117232209778e+10,2.687114634692605972e+09,-5.102585752964241028e+09,-8.999753999573837280e+09
-5.020633819084382057e+09,3.233760841067105103e+10,-7.848406419909975052e+09,1.267695874214084435e+10,4.063107021972272396e+09
-2.744768083730806828e+09,2.995998059012817383e+10,-3.843919817326120377e+09,6.848230153345093727e+08,-5.409526331646096230e+09
-2.481341952478717041e+10,1.668471452073423576e+10,-5.086829809579504967e+09,-8.256871050433794975e+09,1.735375768917751694e+10
-9.963384169914400101e+09,3.948182383514341354e+09,-8.198789388696315765e+09,-7.274203967734253883e+09,2.010657344582584381e+10
-5.378861687471408844e+08,-4.902917298997699618e+08,-2.898147237096765900e+10,-9.857500839857836962e+08,-1.283735233923942947e+10
5.539542273822359085e+09,1.531120655558223486e+09,-8.040388688011811256e+09,-6.687092793090544701e+09,3.359736622324935532e+10
-1.870604944321865559e+09,-1.690009761198566198e+09,-1.110326310534323883e+10,-6.479055833484545708e+09,1.408216605962726212e+10
-2.521646534599345779e+10,-6.344562169042349815e+09,2.750051010404409790e+10,-5.687972789625039101e+09,3.868508021732179260e+10
1.606144514112355232e+09,4.730689550227134705e+09,-9.101094307665626526e+09,-5.451042595188495636e+09,1.866897379629656219e+10
-2.324670331150534749e+08,-3.476749458434216499e+09,-1.075893037509539986e+10,-6.411914105485480309e+09,6.205167912355442047e+09
7.129693201516750336e+09,-7.874107786469869614e+08,5.509294184575403214e+09,-1.118596662267999077e+10,2.030156641283643341e+10
-1.217350059642326546e+10,6.134198207140910625e+08,-4.960418467273075104e+09,-1.565086368042362595e+10,2.212472778538218689e+10
1.870627103294757843e+09,1.336273010433894157e+10,-1.081634029078880501e+10,-6.173974490376977921e+09,1.167192890283216476e+09
8.199261144448081017e+09,-1.552023043762036800e+09,5.063284819340773821e+08,-5.011828025918830872e+09,3.805824882354978561e+09
-1.131800097489064789e+10,1.494072404303728640e+08,-1.003427572426401901e+10,9.575046610396677256e+08,-6.980359512146917582e+08
-3.331943884746747971e+09,2.057715542240746975e+09,-6.631440285167650223e+09,-3.942260082987506390e+09,7.137768767101729393e+09
1.606144514112355232e+09,4.730689550227134705e+09,-9.101094307665626526e+09,-5.451042595188495636e+09,1.866897379629656219e+10
-1.357358667598992729e+10,-4.093452527388474464e+09,-1.017761919160670662e+10,-2.338956316560739994e+09,1.501496164972990990e+09
-1.196289625760640383e+09,-1.783588425076194000e+10,-9.815747978430852890e+09,-6.004612166985990524e+09,-9.897730576215700150e+09
-1.557572309467778206e+10,2.375027298270111847e+10,-7.925680945949143410e+09,-1.503002681901331711e+10,7.110053617347653389e+09
-7.442686637833111763e+09,1.817226055748304367e+10,-4.822625361087702751e+09,-1.296613951191124201e+09,3.288070575739869308e+10
-2.031608030462286758e+10,-9.255782367591638565e+09,3.781035100647063446e+10,4.255418848564958954e+10,2.839689051095879745e+10
-8.385582879753263474e+09,-6.712858247046637535e+09,-2.287949340202691555e+09,3.664044766882341766e+10,-9.718807075787929535e+09
-6.622417435826296806e+09,3.200662909696158981e+10,-5.089614053343959808e+09,-1.828429470816559982e+10,-1.011639867974865913e+10
-5.939657318912271500e+09,2.965684460894643402e+10,-4.045637941726711273e+09,1.309228197337100601e+10,-3.501164588774764538e+09
-1.250821508296909809e+09,3.280217530214260101e+10,2.655079106388661861e+09,3.625759648153624725e+10,-9.783877182763940811e+09
1.168549132363968277e+10,-8.937740296769521713e+09,-9.161379195999252796e+08,-2.201751058881528854e+10,-7.906441242771484375e+09
-9.275599507041288376e+09,-6.355814881101732254e+09,-1.573479799482610321e+10,-4.190486386499100685e+09,-2.061667998945420456e+10
-1.488334462939709854e+10,1.139101815127140617e+10,-2.870316590063424683e+10,4.536027821965615845e+10,-2.085056043298630142e+10
4.688288389063568115e+10,2.671330770822046280e+10,7.964689646894685745e+09,2.320185330567899323e+10,5.759248588869536400e+09
1.357595816491327095e+10,-3.999651897910414696e+09,-2.728305148584446907e+09,-2.598169174859928131e+10,-2.968352843912377834e+09
-9.454889984938926697e+09,1.218753228529379272e+10,-8.621955344953393936e+09,-2.788440465431302547e+09,8.021215683132157326e+09
-6.128968389196269035e+09,8.082717120092834473e+09,1.900099620841856384e+10,-1.120922517249560356e+10,3.868323050084354401e+09
6.420069298760250092e+09,5.063284819340800047e+08,2.181192836887639523e+09,4.563440849259987831e+09,6.984744193019831181e+08
-7.993064539437344074e+08,2.746192909789450073e+10,-1.385344165399098587e+10,-8.207893668674281120e+09,-1.529795645545576096e+10
-9.647531635234506607e+09,8.826005471753520966e+09,-7.525631307600818634e+09,-8.852752723106651306e+09,7.412032989353675395e+06
-7.855987708331913948e+09,-9.796979447670837402e+09,-1.436546760093063736e+10,5.683822741744668961e+09,-6.801350010000576019e+09
-4.834032414454541206e+09,4.464380362722692871e+10,-7.120299686856170654e+09,5.425888425927443504e+09,-9.215437815279214859e+09
1.084736569627021599e+10,1.724999624255264664e+10,5.617416794691610336e+09,-4.669406744876294136e+09,-4.102498615410680294e+09
1.667080873631677628e+10,4.160613916169548512e+09,-6.825948438381257057e+09,-5.113402623351819992e+09,9.569960577871095657e+09
4.798668222046538544e+10,9.966744867215314865e+09,-1.136426263705225945e+10,2.641322764342136383e+10,-1.343287323426359940e+10
-5.953234673830659866e+09,2.616346981390991592e+10,-1.245693850235116196e+10,1.323830446282845497e+10,4.827719287087328911e+09
-5.109502918869651794e+09,2.101841023923317719e+10,4.041658717169374847e+10,2.382298579997890472e+10,2.324104996351686859e+10
-1.150751047859112740e+09,-8.405042858659467697e+09,-9.682586627956357956e+09,1.565295829912564278e+10,1.212771246000702667e+10
3.660568693581106567e+10,-1.737997224685294724e+10,2.641305319267908096e+09,1.149397534840662575e+10,-1.424903998405039597e+10
9.185028301343750000e+09,-1.340622498744933701e+10,4.941955345552026749e+09,2.256394235465184784e+10,-4.359957123042810440e+09
2.877896648087943268e+10,-1.064580222343809128e+10,8.237665311488356590e+08,2.430984414088085938e+10,-7.977894668831809044e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.118221924587733078e+10,3.469421870306636691e+08,9.837853142886285782e+09,-6.135824781346837044e+09,-2.360877393357212543e+09
-5.313522284604135513e+09,5.157192393872449875e+09,4.899764744027174950e+09,-2.526086195344042778e+09,1.603303766426765919e+09
6.813955926893985748e+09,-9.875903384719049454e+09,-9.139041972356920242e+08,2.301511853375744247e+10,1.051075415527648807e+09
8.164321411783344269e+09,-8.834142075328096390e+09,1.724874111712677765e+10,2.837355250438841248e+10,-1.162115835224904060e+10
1.423504770727059174e+10,-8.439435736519461632e+09,-8.228591277574392319e+09,1.333116352954073715e+10,-1.329733639963165474e+10
-6.206929524390218258e+08,-9.891229444485673904e+09,1.507550885131168556e+10,2.321669635283450699e+10,-7.363281549268515587e+09
-8.434165195318120003e+09,5.587565883107087135e+09,1.846621836452936554e+10,1.943978864919354630e+10,-2.937649975485931873e+09
-2.579562652698667908e+10,4.410228938213109016e+09,6.325375469492286682e+09,1.343516146723445129e+10,1.888160328855279922e+09
-4.764734764792358398e+09,-8.156140435995039940e+09,1.212850541278054619e+10,3.937335006719021797e+09,-8.818522045556207657e+09
-1.085493641419071674e+09,-6.709519572136611938e+09,4.021599553203455448e+09,1.503224104182535362e+10,7.426674974894250870e+09
3.165473743155574322e+09,-6.086471312652744293e+09,6.850271360187833786e+09,1.855917789358270264e+10,7.853177818539558411e+09
7.052400684728130341e+09,6.204008520658512115e+08,5.617780112135139465e+09,1.248105417147306442e+10,1.698886954554793358e+10
1.263775204335093689e+10,2.053782289803730249e+09,1.421872634801655197e+10,9.677867109846366644e+08,-1.030165699018005967e+09
2.446757220853210449e+09,-5.543601339007839203e+09,-4.206059335489620686e+09,-9.696259918660871506e+09,2.324068194813745499e+10
-5.417655642540572166e+09,-1.224259993691250229e+10,-7.307809950640049934e+09,1.057981267322616959e+10,8.867054819388078690e+09
6.113830452453263283e+09,-5.990075474577612877e+09,-1.988302192073580170e+10,9.502335104705245972e+09,-1.150247026882581711e+10
2.513413474526292324e+09,1.592809301931242228e+09,-3.198068137245245576e+08,8.605030380406774521e+09,-5.209282187253919840e+08
9.296645678170095444e+09,-2.314104735704716492e+10,-5.453686452622286797e+09,1.203284653460238075e+10,1.596685274068353081e+10
1.013593017067737579e+09,-5.020108240931070328e+09,-7.331539470259297371e+09,7.657147369678793907e+09,-2.093294081433510208e+10
-6.087561224082932472e+09,1.238649098942929077e+10,-3.812672237708972454e+09,-2.293992610108079433e+09,-5.479844566132144928e+09
2.212732019482179731e+07,-1.090391662301511002e+10,4.763074513500068665e+09,6.023520418588406563e+09,-8.425649668134842873e+09
4.730822200485282898e+10,9.975387630967414856e+09,-2.353450902968598843e+09,-1.476257026541804314e+10,5.273874960053430557e+09
4.263955447325766754e+10,-8.946266698221313477e+09,-1.648904919757008934e+10,1.019465789326545143e+10,-1.423879284137362671e+10
8.502980480199954987e+09,-2.732026732778314209e+10,-7.171419201561832428e+09,2.185657301643605804e+10,-2.821170716262915039e+10
3.311471111056734085e+10,3.573186902985314941e+10,1.333707296848359871e+10,3.114599304747827530e+10,-1.315570490598501778e+10
4.379419674266658783e+10,1.808113729719497681e+10,-1.259741945554739761e+10,6.156809470677124023e+10,-3.184823181562133408e+10
2.215781989378280640e+10,3.972974162617044067e+10,2.158766629874071503e+10,1.932661662455291748e+10,2.333408465849289703e+10
-9.877423657594757080e+09,5.832685675108256340e+09,-2.425823646119842529e+10,-2.189954359127792120e+08,-1.905778292665718079e+10
6.588155704337588310e+09,5.373173685193239212e+09,-1.400995443171354866e+10,2.620087492083205795e+10,-1.667266322467668724e+10
7.887407142561565399e+09,8.233235231988399506e+09,1.592538368881647491e+10,6.518008201596441650e+10,-1.234348452831613159e+10
2.873217548853295898e+10,9.333625913747562408e+09,4.485411015142765808e+10,7.728867847906271362e+10,1.726807708945818329e+10
1.385111395054748344e+10,1.870257777394247437e+10,5.016157433913932037e+10,1.255714082137247276e+10,1.358317173647156143e+10
8.149163208548655510e+09,3.123359513168751907e+10,1.883799506332760811e+09,1.070892448524928474e+10,1.809340407804272461e+10
1.246715685614546585e+10,1.011666178024641228e+10,3.584080143635869598e+10,1.430235576154069519e+10,1.937957754498283005e+10
3.435682925294342422e+10,5.839515833210468292e+08,1.509725411082595634e+10,4.200330126529522705e+10,-2.446696388276073837e+10
-8.712648289955919266e+09,-1.414856805824038124e+10,-5.442134180519059896e+08,7.782807872163236618e+09,-9.935975140316232681e+09
-1.036629926631452179e+10,4.272059435224657440e+10,5.415131598529624939e+09,1.146695410872134018e+10,-6.684593375496587753e+09
-1.754516642345335770e+10,-2.007978662249035120e+09,9.582407789353727341e+09,1.330559768064418602e+10,1.919375334184588623e+10
-5.553401488391764641e+09,1.787565861227756119e+10,-1.718734194039959717e+10,3.736395602828305054e+10,4.848313538493980408e+09
-1.662856599202233887e+10,1.385042275827601814e+10,3.087679738235653687e+10,4.851923458712410736e+10,2.165801938791748810e+10
-1.728687157428743362e+10,2.196647558069573593e+10,-8.657470567731134415e+09,3.249116335251681137e+10,3.924199000555410004e+10
-2.814459808468484116e+10,-1.239047001603463143e+08,1.462645873023509741e+09,1.519222472818727493e+10,3.482259900177995300e+10
-1.577335739666285896e+10,-9.001715815334466934e+09,3.957833720488091278e+10,3.683421211910748291e+10,3.412654246545127869e+10
1.069200542183215523e+10,2.266738714025799942e+10,4.021544005044776917e+10,5.132658476645306396e+10,1.143087604089884567e+10
2.366330419333305740e+10,3.049057450270481110e+10,-2.190766235684675217e+09,-8.944477865967372894e+09,-1.193721051025173187e+10
-1.177778107516660500e+10,1.722882948334692383e+10,-1.448425398810034561e+10,5.096783871267112732e+10,-2.750851082083962631e+10
-8.519964998658656120e+09,3.355738654972073364e+10,-9.678723672425432205e+09,5.887841213205084991e+10,-1.198085394515979385e+10
3.193177959312007904e+10,-9.881785886316434860e+09,1.053056627359077215e+09,4.454188839674060059e+10,-3.287043542163755035e+10
3.423758305933400345e+10,-1.470980722881151199e+10,-1.519949388329273796e+10,4.461672802352639008e+10,-4.483146190135210037e+09
-2.662223286918002319e+10,-3.156563667269824600e+10,3.517589933045231628e+10,5.586152304878470612e+10,3.041678279385675812e+10
-1.808004520110940170e+10,-3.235217001460977554e+10,2.644490856651581573e+10,5.983598127730325317e+10,1.648118224977440834e+10
-2.289029540795119476e+10,-3.647966010453753662e+10,2.059068224805677032e+10,4.142820927449074554e+10,1.253892216678687096e+10
-2.395986335088251877e+10,-3.571504783942247009e+10,2.559364795069808197e+10,3.525407067772959900e+10,2.903466369726836777e+10
7.025067449128166199e+09,1.428903849232870674e+10,3.011598336104709244e+10,4.203563575071499634e+10,-3.753238062865175247e+09
1.365973402328116608e+10,1.941212479723968887e+10,2.547836975502070999e+10,3.568561763779925537e+10,3.312738532098970032e+10
4.164228932893591309e+10,4.010458719808464050e+10,2.247271021342136860e+09,4.298874239310295105e+10,2.296196575139864445e+09
3.871986947854292297e+10,2.077088227703833771e+10,-2.319433637855253220e+09,3.947732706121400452e+10,-2.996525143377983093e+09
2.718866444934805298e+10,2.438062086304115677e+10,-9.457202404956993103e+09,4.054689500414535522e+10,3.354187413687444329e+08
-8.142184471380806923e+09,-8.897964495199726105e+09,3.332791191541680527e+10,4.420041219903427887e+10,4.777807869915576935e+10
-2.261083898787728119e+10,5.030977580730150342e+08,2.728537690035043335e+10,4.184375912261590576e+10,2.487254672258612061e+10
3.049910230796915436e+10,4.408798911951504707e+09,1.612607675537431145e+10,5.199449598214954376e+10,2.691327282532208633e+10
1.469784625792554283e+10,1.232857140762338257e+10,2.358353519449522400e+10,3.484014128633330536e+10,1.493054762444346237e+10
2.117512083586842346e+10,1.176722568693576050e+10,2.754771635427919769e+10,4.147158157150090790e+10,1.691212602430084419e+10
2.117512083586842346e+10,1.176722568693576050e+10,2.754771635427919769e+10,4.147158157150090790e+10,1.691212602430084419e+10
2.224348033893259048e+10,6.251676971376983643e+09,4.419089357587361145e+10,4.125063885543013000e+10,2.084231083618827820e+10
3.495842647985793304e+10,-2.400111593438916683e+09,5.529458410648537445e+10,4.648232583049250031e+10,1.849870912807480621e+10
2.779958879528118515e+10,3.136388562454498291e+10,4.402733692840942383e+10,5.545367322103558350e+10,2.079747752005952454e+10
8.066468888897659302e+09,4.147683105290377808e+10,-4.231619165123171210e+08,6.309553634962104797e+10,-1.150972956112943840e+10
-1.796736535767005157e+10,3.399925741465334320e+10,6.336677361132994652e+09,3.315136351678822708e+10,1.509127840190255737e+10
-9.922741676198488235e+09,1.694217016348429108e+10,7.201381669285294533e+09,4.159497103094043732e+10,1.501514125951920128e+10
8.485030326614023209e+09,1.892374856334167099e+10,-2.893273751760404205e+10,4.231267049928191376e+10,-2.111897792737013245e+10
4.188129065813395500e+09,-2.058816834985888290e+10,-2.297639496036604691e+10,5.657417177100260162e+10,-1.780633032329756165e+10
2.375961836828876495e+09,1.554595083703047943e+10,-2.221178269525101089e+10,5.669764906564949799e+10,-2.398046892005870438e+10
1.863347538436766434e+10,3.550147444427600861e+10,-1.787685151501829529e+10,1.117744290398885727e+10,-1.733910755274006271e+10
-9.078824508871424198e+08,-5.010557192160228729e+09,-2.498806168193591595e+09,1.443637460856042480e+10,8.998076219975864410e+09
2.377758649809892273e+10,-2.690360284854091644e+09,-1.201002349496574783e+10,1.499622569232946014e+10,-1.830273772308062363e+10
4.635277058017796326e+10,-8.590175099924303293e+08,-8.614468265499427795e+09,5.916930503598638153e+10,-5.397387984407040596e+09
3.738107411234423828e+10,1.021925251507297516e+10,-9.532384005759326935e+09,1.404096644679124069e+10,6.739269626794435501e+09
3.329790558311679077e+10,-9.045512081512363434e+09,-1.773087561814980316e+10,5.872236920388858795e+09,3.033991818599603653e+09
2.001533159559066594e+08,5.833599167737839699e+09,4.820030020261396408e+09,3.581037400772325516e+09,1.259177062510158348e+10
-2.871443171232355118e+09,-2.165551270890916443e+10,-3.612526116778689384e+09,2.224381019664501953e+10,7.369367755331358910e+09
1.353383996917009354e+10,1.663960913401726151e+10,-1.058340156245488548e+10,2.638488686036627579e+10,-1.778910362957711697e+09
4.818441098883069038e+09,-7.563034733082930565e+09,-1.003612720942339897e+10,1.821636420164929199e+10,1.887992998742109680e+10
-3.487672759794931889e+09,-2.341986948306153870e+10,-1.125861940475244141e+10,3.137539113004036713e+10,-3.342642096885544777e+09
4.048354188212429047e+10,2.044362845365367126e+10,-1.194915801088535881e+10,5.920341069522279739e+09,-1.743231670816985321e+10
1.157590726320701218e+10,-3.706981829018892288e+09,8.517589872212399483e+09,-2.624174875009289742e+09,7.792893832443058014e+09
2.778991202886840820e+10,3.310271876253012848e+10,-6.818886622848031044e+09,1.297126275380058479e+10,5.298158012455288887e+09
5.999035093791957855e+10,-5.102650657524621010e+09,1.238761009037461662e+10,2.515611030901854992e+09,-1.694161108208539963e+10
-6.710690030821956635e+09,-8.615794682316915512e+09,3.644197017180602074e+09,3.509647356434111595e+09,-4.691553123270826340e+09
-5.802124642131180763e+09,2.131335091405440521e+10,4.761825901359712982e+10,2.725586748381037235e+09,1.736537802969572830e+10
5.849213702513462067e+10,-6.430511364200441360e+09,1.407830592378847694e+10,-6.953025068321976662e+09,-2.144218614898909378e+10
2.122817666679592896e+10,-1.076293397169163322e+10,-1.181264673189392328e+09,2.603266572209303856e+09,-1.920009635771389771e+10
-6.161348578215773106e+08,-1.672907416013452911e+10,-1.587568467978029060e+10,8.780113496028654099e+09,3.006020700285066128e+09
3.789651164007156372e+10,-7.269531866974884987e+09,2.537512659438821375e+08,-2.766856289649100304e+09,-1.009461433412840652e+10
3.650563300668786049e+09,-1.521839221643384361e+10,4.009354490805742264e+09,1.843645226472411346e+10,-1.083723170098569489e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.712565223379337311e+09,-3.595317895956825256e+09,9.623618121193979263e+09,1.001943985754886746e+09,-6.488367483284966469e+09
-3.978436534698960781e+09,-6.411914105485477448e+09,3.471106989953094721e+08,1.866897379629655457e+10,-9.981716408386779785e+09
9.185028301343750000e+09,-1.340622498744933701e+10,4.941955345552026749e+09,2.256394235465184784e+10,-4.359957123042810440e+09
-2.469654022497974873e+09,-3.942260082987502575e+09,-2.142350216923061311e+08,7.137768767101727486e+09,-4.127490089927748203e+09
-3.287040926569955826e+09,-4.821219766054773331e+09,5.704177131428971291e+09,1.423092136548098755e+10,-2.328817017780693436e+10
8.424963631811224937e+09,6.209605058562152386e+08,-2.370947618497950077e+09,1.307777118030988503e+10,-1.602440363130544853e+10
-4.619221011986591339e+09,-8.584270931645629883e+09,2.320417945554279327e+10,4.305038168591031075e+09,-1.350587490792882347e+10
-2.055042282904110718e+10,-1.514272267803260088e+09,-7.557409025576148033e+09,9.168187304685911179e+09,-2.846190742798091412e+09
8.565540501696255684e+09,-1.179380950834733200e+10,-1.704266922512431383e+09,-4.131920400731270790e+09,8.368394559943112373e+09
-1.162243988348101997e+10,-3.798378269429667950e+09,-1.569292863972837639e+10,1.132358696589058685e+10,3.018326239307929993e+10
1.890466841273598433e+09,4.938088398859110832e+09,-1.812167228984521866e+09,-3.964181159783984184e+09,4.938088398859107971e+09
2.327077433727829742e+10,-1.241047719590481043e+09,1.919507942376359403e+08,-1.092601936609718132e+10,1.790618881050419998e+10
9.065274653669072390e+08,-3.819282583558457345e+07,8.017558672626051903e+09,1.780168296587242186e+08,7.200213242604842186e+09
-1.228129024221477127e+10,-1.054983655420381165e+10,-1.422755415030726814e+10,2.131408831262963104e+10,1.811643624411356354e+10
-1.002804838647776794e+10,-2.925773853911352921e+10,-2.155102221587558365e+10,3.524085246916136932e+10,-2.775966558206554794e+10
-3.023229547177146149e+10,-2.371168419206419754e+10,-4.616083345912488937e+09,-7.666602834293728828e+09,-8.298796646664287567e+09
-2.387864988785984802e+10,-1.469106189685444450e+10,-3.483985477615742683e+09,-7.459090386959064484e+09,-2.828189279784322739e+10
-1.847484271813111877e+10,1.339051039558600235e+10,-1.931790090386162186e+10,-1.169490263283062553e+10,-2.361679873426736450e+10
-4.504842906165822029e+09,-1.368198864469577980e+10,-1.593540324467533112e+10,7.719603616821289062e+09,-2.905343565014495468e+10
-1.885374678179493713e+10,2.558260443253403473e+10,-1.738548212714084625e+10,-3.535638092511184692e+10,-1.100573056941038609e+09
-4.082637893171754837e+09,7.975385139266944885e+09,-1.245052479750122452e+10,3.792777407953137398e+09,8.276884597530519485e+09
2.603115494923733521e+10,7.158684916704932213e+09,-2.276796496634260178e+10,-1.586029279239808655e+10,3.582113911932875156e+09
-5.624156116385938644e+09,-2.406978422010818481e+10,-2.042477673725720215e+10,1.470681902320988464e+10,-2.484118550249589920e+10
7.416485258393058777e+08,-1.516985735465088844e+10,-1.030470862369023895e+10,1.160998276873136520e+09,-9.473368663701601028e+09
2.648903860038784981e+09,1.288078179612807655e+10,-1.228609194659720039e+10,4.499781135533274078e+10,-3.991815716856632233e+09
-1.029406960993832970e+10,-6.352124623355440140e+09,3.999861216072711945e+10,-1.804852637652812898e+08,4.308872520193650818e+10
-1.538638470002856255e+10,-2.846282708009673119e+09,4.372306413309666443e+10,5.636562818161097527e+09,2.903230508268571472e+10
-1.216998596965009880e+10,-1.716553134848463058e+10,4.494948133970665741e+10,-2.661205983676960373e+10,3.084396721274373627e+10
-2.468135116089094543e+10,-1.473668751082750511e+10,2.880278997712236404e+10,-1.408535877934421921e+10,4.214385366895195770e+10
-3.850572082507876587e+10,-1.038063656902977943e+10,8.275852431774843216e+09,-8.826784487177358627e+09,3.931371901919113922e+10
-2.215566436450701523e+10,-3.790526086731194496e+09,-2.678869881218316269e+10,-1.120856187046757507e+10,1.289132991028208256e+09
